"assignment_id","id","created_by","updated_by","start_date","end_date"
"29281","19","73","73","2021-11-17 15:00:00","2021-11-17 16:00:00"
"29282","31","73","73","2021-11-17 17:00:00","2021-11-17 18:00:00"
"29283","31","73","73","2021-11-30 08:00:00","2021-11-30 09:00:00"
"29284","31","73","73","2021-11-18 14:00:00","2021-11-18 15:00:00"
"29286","31","73","73","2021-11-22 11:00:00","2021-11-22 12:00:00"
"29287","31","73","73","2021-11-18 11:00:00","2021-11-18 12:00:00"
"29288","19","73","73","2021-11-22 10:00:00","2021-11-22 11:00:00"
"29289","31","73","73","2021-11-18 09:00:00","2021-11-18 10:00:00"
"29290","32","73","73","2021-11-17 16:00:00","2021-11-17 17:00:00"
"29291","19","73","73","2021-11-18 09:00:00","2021-11-18 10:00:00"
"29292","37","73","73","2021-11-22 09:00:00","2021-11-22 10:00:00"
"29294","19","73","73","2021-11-18 16:00:00","2021-11-18 17:00:00"
"29295","19","73","73","2021-11-19 09:00:00","2021-11-19 10:00:00"
"29296","37","73","73","2021-11-19 10:00:00","2021-11-19 11:00:00"
"29297","31","73","73","2021-11-19 09:00:00","2021-11-19 10:00:00"
"29298","31","73","73","2021-11-19 12:00:00","2021-11-19 13:00:00"
"29299","37","73","73","2021-11-19 14:00:00","2021-11-19 15:00:00"
"29300","37","73","73","2021-11-19 13:00:00","2021-11-19 14:00:00"
"29301","19","73","73","2021-11-19 16:00:00","2021-11-19 17:00:00"
"29302","32","73","73","2021-11-30 11:00:00","2021-11-30 12:00:00"
"29303","37","73","73","2021-11-20 10:00:00","2021-11-20 11:00:00"
"29305","24","73","73","2021-12-6 11:00:00","2021-12-6 12:00:00"
"29306","32","73","73","2021-11-20 08:00:00","2021-11-20 09:00:00"
"29307","24","73","73","2021-11-20 11:00:00","2021-11-20 12:00:00"
"29308","32","73","73","2021-11-19 20:00:00","2021-11-19 21:00:00"
"29309","31","73","73","2021-11-20 10:00:00","2021-11-20 11:00:00"
"29310","31","73","73","2021-11-20 08:00:00","2021-11-20 09:00:00"
"29311","24","73","73","2021-11-20 13:00:00","2021-11-20 14:00:00"
"29312","24","73","73","2021-11-20 15:00:00","2021-11-20 16:00:00"
"29313","31","73","73","2021-11-22 09:00:00","2021-11-22 10:00:00"
"29314","32","73","73","2021-11-22 08:00:00","2021-11-22 09:00:00"
"29315","24","73","73","2021-11-22 09:00:00","2021-11-22 10:00:00"
"29316","31","73","73","2021-11-22 15:00:00","2021-11-22 16:00:00"
"29317","19","73","73","2021-11-22 12:00:00","2021-11-22 13:00:00"
"29318","24","73","73","2021-11-22 12:00:00","2021-11-22 13:00:00"
"29319","1","73","73","2021-11-29 12:00:00","2021-11-29 13:00:00"
"29320","19","73","73","2021-12-14 14:30:00","2021-12-14 15:30:00"
"29321","32","73","73","2021-11-22 14:00:00","2021-11-22 15:00:00"
"29323","37","73","73","2021-11-22 17:00:00","2021-11-22 18:00:00"
"29324","24","73","73","2021-11-22 16:00:00","2021-11-22 17:00:00"
"29325","19","73","73","2021-11-22 16:00:00","2021-11-22 17:00:00"
"29326","31","73","73","2021-11-23 10:00:00","2021-11-23 11:00:00"
"29327","31","73","73","2021-11-23 10:00:00","2021-11-23 11:00:00"
"29328","31","73","73","2021-11-23 10:00:00","2021-11-23 11:00:00"
"29329","32","73","73","2021-11-24 09:00:00","2021-11-24 10:00:00"
"29330","31","73","73","2021-11-23 14:00:00","2021-11-23 15:00:00"
"29331","31","73","73","2021-11-24 09:00:00","2021-11-24 10:00:00"
"29332","31","73","73","2021-11-23 17:00:00","2021-11-23 18:00:00"
"29335","19","73","73","2021-11-23 15:00:00","2021-11-23 16:00:00"
"29336","32","73","73","2021-11-23 16:00:00","2021-11-23 17:00:00"
"29337","32","73","73","2021-11-24 12:00:00","2021-11-24 13:00:00"
"29338","24","73","73","2021-11-24 09:00:00","2021-11-24 10:00:00"
"29339","32","73","73","2021-11-24 16:00:00","2021-11-24 17:00:00"
"29341","31","73","73","2021-11-25 09:00:00","2021-11-25 10:00:00"
"29343","24","73","73","2021-11-26 18:00:00","2021-11-26 19:00:00"
"29344","19","73","73","2021-11-27 15:00:00","2021-11-27 16:00:00"
"29345","31","73","73","2021-11-29 13:00:00","2021-11-29 14:00:00"
"29346","35","73","73","2021-12-1 10:00:00","2021-12-1 11:00:00"
"29347","35","73","73","2021-11-30 13:00:00","2021-11-30 14:00:00"
"29348","1","73","73","2021-11-29 14:00:00","2021-11-29 15:00:00"
"29349","24","73","73","2021-12-1 12:00:00","2021-12-1 13:00:00"
"29350","37","73","73","2021-12-8 11:00:00","2021-12-8 12:00:00"
"29351","19","73","73","2021-11-30 17:00:00","2021-11-30 18:00:00"
"29353","24","73","73","2021-11-29 17:00:00","2021-11-29 18:00:00"
"29354","35","73","73","2021-11-30 10:30:00","2021-11-30 11:30:00"
"29355","19","73","73","2021-11-30 09:00:00","2021-11-30 10:00:00"
"29356","19","73","73","2021-11-29 18:00:00","2021-11-29 19:00:00"
"29357","10","73","73","2021-12-1 14:00:00","2021-12-1 15:00:00"
"29359","31","73","73","2021-12-6 09:00:00","2021-12-6 10:00:00"
"29360","24","73","73","2021-12-1 08:00:00","2021-12-1 09:00:00"
"29362","24","73","73","2021-12-2 14:00:00","2021-12-2 15:00:00"
"29366","31","73","73","2021-12-6 14:00:00","2021-12-6 15:00:00"
"29367","35","73","73","2021-12-2 13:00:00","2021-12-2 14:00:00"
"29368","31","73","73","2021-12-2 11:00:00","2021-12-2 12:00:00"
"29370","31","73","73","2021-12-6 13:00:00","2021-12-6 14:00:00"
"29371","31","73","73","2021-12-6 11:30:00","2021-12-6 12:30:00"
"29372","37","73","73","2021-12-4 16:00:00","2021-12-4 17:00:00"
"29373","35","73","73","2021-12-7 11:00:00","2021-12-7 12:00:00"
"29374","55","73","73","2021-12-13 09:00:00","2021-12-13 10:00:00"
"29375","32","73","73","2021-12-9 13:00:00","2021-12-9 14:00:00"
"29376","37","73","73","2021-12-9 09:00:00","2021-12-9 10:00:00"
"29378","1","73","73","2021-12-6 14:00:00","2021-12-6 15:00:00"
"29379","35","73","73","2021-12-6 16:00:00","2021-12-6 17:00:00"
"29380","55","73","73","2021-12-10 09:00:00","2021-12-10 10:00:00"
"29381","24","73","73","2021-12-7 08:00:00","2021-12-7 09:00:00"
"29382","37","73","73","2021-12-7 11:00:00","2021-12-7 12:00:00"
"29383","10","73","73","2021-12-17 12:15:00","2021-12-17 13:15:00"
"29384","37","73","73","2021-12-13 10:30:00","2021-12-13 11:30:00"
"29385","19","73","73","2021-12-7 08:00:00","2021-12-7 09:00:00"
"29386","31","73","73","2021-12-6 18:00:00","2021-12-6 19:00:00"
"29387","24","73","73","2021-12-7 11:00:00","2021-12-7 12:00:00"
"29388","24","73","73","2021-12-8 13:30:00","2021-12-8 14:30:00"
"29389","19","73","73","2021-12-7 10:00:00","2021-12-7 12:00:00"
"29390","1","73","73","2021-12-21 13:00:00","2021-12-21 14:00:00"
"29391","19","73","73","2021-12-7 10:00:00","2021-12-7 11:00:00"
"29392","31","73","73","2021-12-8 11:00:00","2021-12-8 12:00:00"
"29393","37","73","73","2021-12-7 19:00:00","2021-12-7 20:00:00"
"29394","31","73","73","2021-12-9 08:00:00","2021-12-9 09:00:00"
"29397","32","73","73","2021-12-8 14:30:00","2021-12-8 15:30:00"
"29398","37","73","73","2021-12-8 17:00:00","2021-12-8 18:00:00"
"29399","35","73","73","2021-12-9 12:30:00","2021-12-9 13:30:00"
"29400","31","73","73","2021-12-9 11:00:00","2021-12-9 12:00:00"
"29401","54","73","73","2021-12-9 14:00:00","2021-12-9 15:00:00"
"29402","24","73","73","2021-12-9 14:00:00","2021-12-9 15:00:00"
"29403","32","73","73","2021-12-29 07:30:00","2021-12-29 08:30:00"
"29404","37","73","73","2021-12-10 17:00:00","2021-12-10 18:00:00"
"29405","37","73","73","2021-12-13 15:00:00","2021-12-13 16:00:00"
"29406","31","73","73","2021-12-9 16:00:00","2021-12-9 17:00:00"
"29407","54","73","73","2021-12-14 12:30:00","2021-12-14 13:30:00"
"29408","37","73","73","2021-12-10 15:00:00","2021-12-10 16:00:00"
"29409","55","73","73","2021-12-14 12:00:00","2021-12-14 13:00:00"
"29410","55","73","73","2021-12-10 15:00:00","2021-12-10 16:00:00"
"29411","55","73","73","2021-12-11 08:00:00","2021-12-11 09:00:00"
"29412","37","73","73","2021-12-11 09:00:00","2021-12-11 10:00:00"
"29413","55","73","73","2021-12-15 16:00:00","2021-12-15 17:00:00"
"29415","54","73","73","2021-12-13 15:00:00","2021-12-13 16:00:00"
"29416","54","73","73","2021-12-13 15:00:00","2021-12-13 16:00:00"
"29417","55","73","73","2021-12-15 08:00:00","2021-12-15 09:00:00"
"29419","55","73","73","2021-12-13 16:00:00","2021-12-13 17:00:00"
"29420","54","73","73","2021-12-14 16:00:00","2021-12-14 17:00:00"
"29421","55","73","73","2021-12-14 14:00:00","2021-12-14 15:00:00"
"29422","55","73","73","2021-12-15 15:00:00","2021-12-15 16:00:00"
"29423","24","73","73","2021-12-15 09:00:00","2021-12-15 10:00:00"
"29424","37","73","73","2021-12-16 08:00:00","2021-12-16 09:00:00"
"29425","55","73","73","2021-12-15 11:00:00","2021-12-15 12:00:00"
"29426","55","73","73","2021-12-16 08:00:00","2021-12-16 09:00:00"
"29427","55","73","73","2021-12-20 08:30:00","2021-12-20 09:30:00"
"29428","55","73","73","2021-12-16 10:00:00","2021-12-16 11:00:00"
"29429","19","73","73","2021-12-15 17:00:00","2021-12-15 18:00:00"
"29430","54","73","73","2021-12-15 16:30:00","2021-12-15 17:30:00"
"29432","32","73","73","2021-12-15 17:00:00","2021-12-15 18:00:00"
"29433","37","73","73","2021-12-20 08:00:00","2021-12-20 09:00:00"
"29434","55","73","73","2021-12-20 16:00:00","2021-12-20 17:00:00"
"29435","55","73","73","2021-12-20 10:30:00","2021-12-20 11:30:00"
"29436","1","73","73","2021-12-17 11:30:00","2021-12-17 12:30:00"
"29437","19","73","73","2021-12-16 18:00:00","2021-12-16 19:00:00"
"29438","55","73","73","2021-12-17 12:00:00","2021-12-17 13:00:00"
"29440","10","73","73","2021-12-19 14:00:00","2021-12-19 15:00:00"
"29441","35","73","73","2021-12-20 12:00:00","2021-12-20 13:00:00"
"29442","55","73","73","2021-12-21 10:30:00","2021-12-21 11:30:00"
"29444","24","73","73","2021-12-22 08:00:00","2021-12-22 09:00:00"
"29445","19","73","73","2022-1-4 08:30:00","2022-1-4 09:30:00"
"29446","1","73","73","2021-12-21 10:00:00","2021-12-21 11:00:00"
"29447","55","73","73","2021-12-21 14:30:00","2021-12-21 15:30:00"
"29448","55","73","73","2021-12-23 08:30:00","2021-12-23 09:30:00"
"29449","35","73","73","2021-12-29 13:00:00","2021-12-29 14:00:00"
"29450","35","73","73","2021-12-20 16:30:00","2021-12-20 17:30:00"
"29452","55","73","73","2021-12-22 09:00:00","2021-12-22 10:00:00"
"29453","37","73","73","2021-12-21 12:00:00","2021-12-21 13:00:00"
"29455","1","73","73","2021-12-21 14:00:00","2021-12-21 15:00:00"
"29456","37","73","73","2021-12-21 13:00:00","2021-12-21 14:00:00"
"29457","8","73","73","2021-12-22 09:00:00","2021-12-22 10:00:00"
"29458","54","73","73","2021-12-21 12:00:00","2021-12-21 13:00:00"
"29460","8","73","73","2021-12-22 11:00:00","2021-12-22 12:00:00"
"29461","8","73","73","2021-12-22 08:00:00","2021-12-22 09:00:00"
"29462","37","73","73","2021-12-21 16:00:00","2021-12-21 17:00:00"
"29464","37","73","73","2021-12-22 08:00:00","2021-12-22 09:00:00"
"29465","10","73","73","2021-12-22 09:00:00","2021-12-22 10:00:00"
"29466","37","73","73","2021-12-22 11:00:00","2021-12-22 12:00:00"
"29467","8","73","73","2021-12-23 09:00:00","2021-12-23 10:00:00"
"29468","37","73","73","2021-12-22 10:00:00","2021-12-22 11:00:00"
"29469","37","73","73","2021-12-22 16:00:00","2021-12-22 17:00:00"
"29470","54","73","73","2021-12-22 11:00:00","2021-12-22 12:00:00"
"29471","8","73","73","2021-12-22 12:00:00","2021-12-22 13:00:00"
"29472","10","73","73","2021-12-22 13:00:00","2021-12-22 14:00:00"
"29473","54","73","73","2021-12-22 10:00:00","2021-12-22 11:00:00"
"29474","54","73","73","2021-12-21 15:00:00","2021-12-21 16:00:00"
"29476","10","73","73","2021-12-22 16:00:00","2021-12-22 17:00:00"
"29477","8","73","73","2021-12-22 15:00:00","2021-12-22 16:00:00"
"29478","54","73","73","2021-12-24 15:00:00","2021-12-24 16:00:00"
"29480","37","73","73","2021-12-22 13:00:00","2021-12-22 14:00:00"
"29481","10","73","73","2021-12-22 08:00:00","2021-12-22 09:00:00"
"29482","10","73","73","2021-12-22 14:00:00","2021-12-22 15:00:00"
"29483","8","73","73","2021-12-22 18:00:00","2021-12-22 19:00:00"
"29484","24","73","73","2021-12-21 17:00:00","2021-12-21 18:00:00"
"29485","8","73","73","2021-12-22 16:00:00","2021-12-22 17:00:00"
"29487","24","73","73","2021-12-28 12:00:00","2021-12-28 13:00:00"
"29488","24","73","73","2021-12-22 10:00:00","2021-12-22 11:00:00"
"29489","24","73","73","2021-12-22 12:00:00","2021-12-22 13:00:00"
"29490","10","73","73","2021-12-23 09:00:00","2021-12-23 10:00:00"
"29491","54","73","73","2021-12-22 08:00:00","2021-12-22 09:00:00"
"29493","10","73","73","2021-12-22 11:00:00","2021-12-22 12:00:00"
"29494","24","73","73","2021-12-22 17:00:00","2021-12-22 18:00:00"
"29495","8","73","73","2021-12-22 17:00:00","2021-12-22 18:00:00"
"29496","19","73","73","2021-12-29 10:00:00","2021-12-29 11:00:00"
"29497","24","73","73","2021-12-22 14:00:00","2021-12-22 15:00:00"
"29498","54","73","73","2021-12-24 12:00:00","2021-12-24 13:00:00"
"29499","8","73","73","2021-12-23 09:00:00","2021-12-23 10:00:00"
"29500","24","73","73","2021-12-26 13:00:00","2021-12-26 14:00:00"
"29501","24","73","73","2021-12-23 09:00:00","2021-12-23 10:00:00"
"29502","37","73","73","2021-12-23 09:00:00","2021-12-23 10:00:00"
"29504","19","73","73","2022-1-3 08:30:00","2022-1-3 09:30:00"
"29505","8","73","73","2021-12-22 17:00:00","2021-12-22 18:00:00"
"29506","37","73","73","2021-12-23 10:00:00","2021-12-23 11:00:00"
"29507","24","73","73","2021-12-23 17:00:00","2021-12-23 18:00:00"
"29509","2","73","73","2021-12-28 09:00:00","2021-12-28 10:00:00"
"29510","37","73","73","2021-12-23 08:00:00","2021-12-23 09:00:00"
"29511","10","73","73","2021-12-23 13:00:00","2021-12-23 14:00:00"
"29512","10","73","73","2021-12-23 11:00:00","2021-12-23 12:00:00"
"29513","10","73","73","2021-12-23 16:00:00","2021-12-23 17:00:00"
"29514","24","73","73","2021-12-23 12:00:00","2021-12-23 13:00:00"
"29515","37","73","73","2021-12-23 16:00:00","2021-12-23 17:00:00"
"29516","55","73","73","2021-12-23 15:00:00","2021-12-23 16:00:00"
"29517","37","73","73","2021-12-23 14:00:00","2021-12-23 15:00:00"
"29518","10","73","73","2021-12-23 17:00:00","2021-12-23 18:00:00"
"29519","10","73","73","2021-12-23 16:00:00","2021-12-23 17:00:00"
"29520","8","73","73","2021-12-23 16:00:00","2021-12-23 17:00:00"
"29521","24","73","73","2021-12-24 08:00:00","2021-12-24 09:00:00"
"29522","24","73","73","2021-12-28 09:00:00","2021-12-28 10:00:00"
"29524","8","73","73","2021-12-23 15:00:00","2021-12-23 16:00:00"
"29525","54","73","73","2021-12-24 09:00:00","2021-12-24 10:00:00"
"29526","37","73","73","2021-12-24 10:00:00","2021-12-24 11:00:00"
"29527","37","73","73","2021-12-24 15:00:00","2021-12-24 16:00:00"
"29528","54","73","73","2021-12-27 13:00:00","2021-12-27 14:00:00"
"29529","24","73","73","2021-12-27 10:30:00","2021-12-27 11:30:00"
"29530","24","73","73","2021-12-29 14:30:00","2021-12-29 15:30:00"
"29531","24","73","73","2021-12-27 12:00:00","2021-12-27 13:00:00"
"29532","32","73","73","2021-12-28 10:00:00","2021-12-28 11:00:00"
"29533","54","73","73","2021-12-27 16:00:00","2021-12-27 17:00:00"
"29534","37","73","73","2021-12-27 14:00:00","2021-12-27 15:00:00"
"29535","24","73","73","2021-12-27 15:00:00","2021-12-27 16:00:00"
"29537","24","73","73","2021-12-28 10:00:00","2021-12-28 11:00:00"
"29538","37","73","73","2021-12-28 08:00:00","2021-12-28 09:00:00"
"29539","19","73","73","2021-12-28 12:00:00","2021-12-28 13:00:00"
"29541","32","73","73","2021-12-28 15:00:00","2021-12-28 16:00:00"
"29542","37","73","73","2021-12-29 08:00:00","2021-12-29 09:00:00"
"29543","24","73","73","2021-12-29 14:00:00","2021-12-29 15:00:00"
"29544","19","73","73","2022-1-10 10:00:00","2022-1-10 11:00:00"
"29545","37","73","73","2021-12-29 17:00:00","2021-12-29 18:00:00"
"29546","19","73","73","2022-1-6 09:30:00","2022-1-6 10:30:00"
"29547","37","73","73","2021-12-29 15:00:00","2021-12-29 16:00:00"
"29548","24","73","73","2021-12-29 16:00:00","2021-12-29 17:00:00"
"29549","32","73","73","2021-12-30 09:00:00","2021-12-30 10:00:00"
"29550","37","73","73","2021-12-30 13:00:00","2021-12-30 14:00:00"
"29552","19","73","73","2021-12-30 16:00:00","2021-12-30 17:00:00"
"29553","32","73","73","2021-12-30 15:30:00","2021-12-30 16:30:00"
"29554","19","73","73","2021-12-31 08:00:00","2021-12-31 09:00:00"
"29555","37","73","73","2021-12-30 08:00:00","2021-12-30 09:00:00"
"29556","37","73","73","2021-12-31 11:00:00","2021-12-31 12:00:00"
"29557","54","73","73","2022-1-3 15:00:00","2022-1-3 16:00:00"
"29558","19","73","73","2021-12-31 11:30:00","2021-12-31 12:30:00"
"29559","19","73","73","2022-1-5 13:00:00","2022-1-5 14:00:00"
"29560","19","73","73","2022-1-3 11:00:00","2022-1-3 12:00:00"
"29561","19","73","73","2022-1-3 10:00:00","2022-1-3 11:00:00"
"29562","37","73","73","2022-1-5 10:00:00","2022-1-5 11:00:00"
"29564","37","73","73","2022-1-3 11:00:00","2022-1-3 12:00:00"
"29565","37","73","73","2022-1-5 13:35:00","2022-1-5 14:35:00"
"29566","35","73","73","2022-1-3 14:00:00","2022-1-3 15:00:00"
"29567","37","73","73","2022-1-5 16:30:00","2022-1-5 17:30:00"
"29568","19","73","73","2022-1-4 12:00:00","2022-1-4 13:00:00"
"29569","54","73","73","2022-1-5 17:00:00","2022-1-5 18:00:00"
"29570","37","73","73","2022-1-10 16:30:00","2022-1-10 17:30:00"
"29571","10","73","73","2022-1-5 14:00:00","2022-1-5 15:00:00"
"29572","35","73","73","2022-1-7 10:00:00","2022-1-7 11:00:00"
"29573","19","73","73","2022-1-5 14:00:00","2022-1-5 15:00:00"
"29574","37","73","73","2022-1-12 10:00:00","2022-1-12 11:00:00"
"29575","55","73","73","2022-1-5 08:00:00","2022-1-5 09:00:00"
"29576","35","73","73","2022-1-5 14:00:00","2022-1-5 15:00:00"
"29577","24","73","73","2022-1-20 10:00:00","2022-1-20 11:00:00"
"29578","37","73","73","2022-1-7 11:00:00","2022-1-7 12:00:00"
"29579","37","73","73","2022-1-19 11:00:00","2022-1-19 12:00:00"
"29580","55","73","73","2022-1-6 14:00:00","2022-1-6 15:00:00"
"29582","19","73","73","2022-1-6 15:00:00","2022-1-6 16:00:00"
"29583","55","73","73","2022-1-6 11:00:00","2022-1-6 12:00:00"
"29584","35","73","73","2022-1-6 15:00:00","2022-1-6 16:00:00"
"29585","55","73","73","2022-1-8 10:00:00","2022-1-8 11:00:00"
"29587","19","73","73","2022-1-6 17:30:00","2022-1-6 18:30:00"
"29588","37","73","73","2022-1-7 13:00:00","2022-1-7 14:00:00"
"29589","37","73","73","2022-1-10 14:00:00","2022-1-10 15:00:00"
"29590","19","73","73","2022-1-7 17:00:00","2022-1-7 18:00:00"
"29591","37","73","73","2022-1-8 08:00:00","2022-1-8 09:00:00"
"29592","54","73","73","2022-1-19 09:30:00","2022-1-19 10:30:00"
"29594","10","73","73","2022-1-9 12:00:00","2022-1-9 13:00:00"
"29595","37","73","73","2022-1-9 19:30:00","2022-1-9 20:30:00"
"29596","19","73","73","2022-1-10 07:00:00","2022-1-10 08:00:00"
"29597","37","73","73","2022-1-10 11:00:00","2022-1-10 12:00:00"
"29598","55","73","73","2022-1-19 09:00:00","2022-1-19 10:00:00"
"29599","37","73","73","2022-1-11 11:30:00","2022-1-11 12:30:00"
"29600","55","73","73","2022-1-10 12:00:00","2022-1-10 13:00:00"
"29601","55","73","73","2022-1-13 12:00:00","2022-1-13 13:00:00"
"29602","55","73","73","2022-1-11 08:00:00","2022-1-11 09:00:00"
"29603","24","73","73","2022-1-11 09:00:00","2022-1-11 10:00:00"
"29604","55","73","73","2022-1-14 13:00:00","2022-1-14 14:00:00"
"29605","24","73","73","2022-1-14 11:30:00","2022-1-14 12:30:00"
"29607","37","73","73","2022-1-11 16:00:00","2022-1-11 17:00:00"
"29608","37","73","73","2022-1-11 18:00:00","2022-1-11 19:00:00"
"29610","24","73","73","2022-1-12 12:00:00","2022-1-12 13:00:00"
"29611","24","73","73","2022-1-12 11:00:00","2022-1-12 12:00:00"
"29613","55","73","73","2022-1-14 09:00:00","2022-1-14 10:00:00"
"29615","24","73","73","2022-1-13 11:00:00","2022-1-13 12:00:00"
"29616","24","73","73","2022-1-18 09:30:00","2022-1-18 10:30:00"
"29617","24","73","73","2022-1-21 12:00:00","2022-1-21 13:00:00"
"29618","37","73","73","2022-1-13 12:00:00","2022-1-13 13:00:00"
"29619","1","73","73","2022-1-21 10:00:00","2022-1-21 11:00:00"
"29620","37","73","73","2022-1-13 03:00:00","2022-1-13 04:00:00"
"29621","24","73","73","2022-1-13 13:00:00","2022-1-13 14:00:00"
"29622","24","73","73","2022-1-18 12:00:00","2022-1-18 13:00:00"
"29623","37","73","73","2022-1-13 17:00:00","2022-1-13 18:00:00"
"29624","54","73","73","2022-1-14 14:00:00","2022-1-14 15:00:00"
"29625","37","73","73","2022-1-14 08:00:00","2022-1-14 09:00:00"
"29627","37","73","73","2022-1-14 15:00:00","2022-1-14 16:00:00"
"29628","24","73","73","2022-1-14 13:00:00","2022-1-14 14:00:00"
"29629","24","73","73","2022-1-14 15:30:00","2022-1-14 16:30:00"
"29630","55","73","73","2022-1-15 10:00:00","2022-1-15 11:00:00"
"29631","24","73","73","2022-1-14 17:00:00","2022-1-14 18:00:00"
"29632","24","73","73","2022-1-20 15:30:00","2022-1-20 16:30:00"
"29633","37","73","73","2022-1-14 18:00:00","2022-1-14 19:00:00"
"29634","37","73","73","2022-1-15 13:00:00","2022-1-15 14:00:00"
"29635","54","73","73","2022-1-14 17:00:00","2022-1-14 18:00:00"
"29636","37","73","73","2022-1-15 08:00:00","2022-1-15 09:00:00"
"29637","54","73","73","2022-1-24 09:30:00","2022-1-24 10:30:00"
"29638","37","73","73","2022-1-15 10:00:00","2022-1-15 11:00:00"
"29639","37","73","73","2022-1-15 16:00:00","2022-1-15 17:00:00"
"29640","54","73","73","2022-1-17 09:00:00","2022-1-17 10:00:00"
"29641","37","73","73","2022-1-16 15:00:00","2022-1-16 16:00:00"
"29642","54","73","73","2022-1-16 17:00:00","2022-1-16 18:00:00"
"29643","54","73","73","2022-1-17 11:00:00","2022-1-17 12:00:00"
"29644","55","73","73","2022-1-17 10:00:00","2022-1-17 11:00:00"
"29646","37","73","73","2022-1-17 13:00:00","2022-1-17 14:00:00"
"29647","24","73","73","2022-1-19 12:00:00","2022-1-19 13:00:00"
"29648","54","73","73","2022-1-17 15:00:00","2022-1-17 16:00:00"
"29649","37","73","73","2022-1-17 15:00:00","2022-1-17 16:00:00"
"29650","10","73","73","2022-1-17 15:00:00","2022-1-17 16:00:00"
"29651","54","73","73","2022-1-17 18:00:00","2022-1-17 19:00:00"
"29652","54","73","73","2022-1-18 15:30:00","2022-1-18 16:30:00"
"29653","54","73","73","2022-1-18 12:30:00","2022-1-18 13:30:00"
"29654","1","73","73","2022-1-18 10:00:00","2022-1-18 11:00:00"
"29655","55","73","73","2022-1-18 10:00:00","2022-1-18 11:00:00"
"29656","1","73","73","2022-1-18 16:00:00","2022-1-18 17:00:00"
"29657","1","73","73","2022-1-18 15:00:00","2022-1-18 16:00:00"
"29658","37","73","73","2022-1-18 14:00:00","2022-1-18 15:00:00"
"29659","10","73","73","2022-1-18 12:30:00","2022-1-18 13:30:00"
"29660","37","73","73","2022-1-18 16:00:00","2022-1-18 17:00:00"
"29661","1","73","73","2022-1-19 10:30:00","2022-1-19 11:30:00"
"29662","35","73","73","2022-1-19 17:00:00","2022-1-19 18:00:00"
"29663","24","73","73","2022-1-19 08:00:00","2022-1-19 09:00:00"
"29664","37","73","73","2022-1-21 12:00:00","2022-1-21 13:00:00"
"29665","55","73","73","2022-1-20 08:00:00","2022-1-20 09:00:00"
"29666","55","73","73","2022-1-20 13:00:00","2022-1-20 14:00:00"
"29667","54","73","73","2022-1-20 11:00:00","2022-1-20 12:00:00"
"29668","54","73","73","2022-1-20 13:00:00","2022-1-20 14:00:00"
"29670","54","73","73","2022-1-20 14:00:00","2022-1-20 15:00:00"
"29671","1","73","73","2022-1-22 08:00:00","2022-1-22 09:00:00"
"29672","37","73","73","2022-1-21 08:00:00","2022-1-21 09:00:00"
"29673","54","73","73","2022-1-21 09:00:00","2022-1-21 10:00:00"
"29674","10","73","73","2022-1-21 10:00:00","2022-1-21 11:00:00"
"29675","24","73","73","2022-1-21 16:00:00","2022-1-21 17:00:00"
"29677","54","73","73","2022-1-21 14:00:00","2022-1-21 15:00:00"
"29678","37","73","73","2022-1-21 16:00:00","2022-1-21 17:00:00"
"29679","37","73","73","2022-1-21 17:00:00","2022-1-21 18:00:00"
"29680","1","73","73","2022-1-21 14:30:00","2022-1-21 15:30:00"
"29681","55","73","73","2022-1-21 16:00:00","2022-1-21 17:00:00"
"29682","24","73","73","2022-1-21 14:00:00","2022-1-21 15:00:00"
"29683","24","73","73","2022-1-21 14:00:00","2022-1-21 15:00:00"
"29684","54","73","73","2022-1-21 15:00:00","2022-1-21 16:00:00"
"29685","37","73","73","2022-1-22 09:00:00","2022-1-22 10:00:00"
"29686","24","73","73","2022-2-2 14:00:00","2022-2-2 15:00:00"
"29687","37","73","73","2022-1-22 10:00:00","2022-1-22 11:00:00"
"29688","10","73","73","2022-1-23 14:00:00","2022-1-23 15:00:00"
"29689","19","73","73","2022-1-24 11:00:00","2022-1-24 12:00:00"
"29690","24","73","73","2022-1-24 15:00:00","2022-1-24 16:00:00"
"29691","37","73","73","2022-1-24 16:00:00","2022-1-24 17:00:00"
"29692","24","73","73","2022-1-26 13:00:00","2022-1-26 14:00:00"
"29694","55","73","73","2022-1-25 09:00:00","2022-1-25 10:00:00"
"29695","1","73","73","2022-1-24 17:00:00","2022-1-24 18:00:00"
"29696","57","73","73","2022-1-25 10:00:00","2022-1-25 11:00:00"
"29697","57","73","73","2022-1-26 12:00:00","2022-1-26 13:00:00"
"29698","57","73","73","2022-1-25 16:00:00","2022-1-25 17:00:00"
"29699","57","73","73","2022-1-25 13:00:00","2022-1-25 14:00:00"
"29700","37","73","73","2022-1-25 17:00:00","2022-1-25 18:00:00"
"29701","24","73","73","2022-1-27 09:00:00","2022-1-27 10:00:00"
"29702","55","73","73","2022-1-26 08:00:00","2022-1-26 09:00:00"
"29703","57","73","73","2022-1-26 16:00:00","2022-1-26 17:00:00"
"29704","37","73","73","2022-1-31 13:00:00","2022-1-31 14:00:00"
"29705","32","73","73","2022-2-10 13:30:00","2022-2-10 14:30:00"
"29706","32","73","73","2022-1-26 15:00:00","2022-1-26 16:00:00"
"29707","24","73","73","2022-1-26 17:00:00","2022-1-26 18:00:00"
